TITLE = Mesh1
ELEMENTS = 288
139	75	76	89	1.5
140	89	88	75	1.5
141	76	77	90	1.5
142	90	89	76	1.5
143	77	78	91	1.5
144	91	90	77	1.5
145	79	80	93	1.5
146	93	92	79	1.5
147	80	81	94	1.5
148	94	93	80	1.5
149	81	82	95	1.5
150	95	94	81	1.5
151	82	83	96	1.5
152	96	95	82	1.5
153	83	84	97	1.5
154	97	96	83	1.5
155	84	85	98	1.5
156	98	97	84	1.5
157	85	86	99	1.5
158	99	98	85	1.5
159	86	87	100	1.5
160	100	99	86	1.5
161	87	88	101	1.5
162	101	100	87	1.5
163	88	89	102	1.5
164	102	101	88	1.5
165	89	90	103	1.5
166	103	102	89	1.5
167	90	91	104	1.5
168	104	103	90	1.5
169	92	93	106	1.5
170	106	105	92	1.5
171	93	94	107	1.5
172	107	106	93	1.5
173	94	95	108	1.5
174	108	107	94	1.5
175	95	96	109	1.5
176	109	108	95	1.5
177	96	97	110	1.5
178	110	109	96	1.5
179	97	98	111	1.5
180	111	110	97	1.5
181	98	99	112	1.5
182	112	111	98	1.5
183	99	100	113	1.5
184	113	112	99	1.5
185	100	101	114	1.5
186	114	113	100	1.5
187	101	102	115	1.5
188	115	114	101	1.5
189	102	103	116	1.5
190	116	115	102	1.5
191	103	104	117	1.5
192	117	116	103	1.5
193	105	106	119	1.5
194	119	118	105	1.5
195	106	107	120	1.5
196	120	119	106	1.5
197	107	108	121	1.5
198	121	120	107	1.5
199	108	109	122	1.5
200	122	121	108	1.5
201	109	110	123	1.5
202	123	122	109	1.5
203	110	111	124	1.5
204	124	123	110	1.5
205	111	112	125	1.5
206	125	124	111	1.5
207	112	113	126	1.5
208	126	125	112	1.5
209	113	114	127	1.5
210	127	126	113	1.5
211	114	115	128	1.5
212	128	127	114	1.5
213	115	116	129	1.5
214	129	128	115	1.5
215	116	117	130	1.5
216	130	129	116	1.5
217	118	119	132	1.5
218	132	131	118	1.5
219	119	120	133	1.5
220	133	132	119	1.5
221	120	121	134	1.5
222	134	133	120	1.5
223	121	122	135	1.5
224	135	134	121	1.5
225	122	123	136	1.5
226	136	135	122	1.5
227	123	124	137	1.5
228	137	136	123	1.5
229	124	125	138	1.5
230	138	137	124	1.5
231	125	126	139	1.5
232	139	138	125	1.5
233	126	127	140	1.5
234	140	139	126	1.5
235	127	128	141	1.5
236	141	140	127	1.5
237	128	129	142	1.5
238	142	141	128	1.5
239	129	130	143	1.5
240	143	142	129	1.5
241	131	132	145	1.5
242	145	144	131	1.5
243	132	133	146	1.5
244	146	145	132	1.5
245	133	134	147	1.5
246	147	146	133	1.5
247	134	135	148	1.5
248	148	147	134	1.5
249	135	136	149	1.5
250	149	148	135	1.5
251	136	137	150	1.5
252	150	149	136	1.5
253	137	138	151	1.5
254	151	150	137	1.5
255	138	139	152	1.5
256	152	151	138	1.5
257	139	140	153	1.5
258	153	152	139	1.5
259	140	141	154	1.5
260	154	153	140	1.5
261	141	142	155	1.5
262	155	154	141	1.5
263	142	143	156	1.5
264	156	155	142	1.5
265	144	145	158	1.5
266	158	157	144	1.5
267	145	146	159	1.5
268	159	158	145	1.5
269	146	147	160	1.5
270	160	159	146	1.5
271	147	148	161	1.5
272	161	160	147	1.5
273	148	149	162	1.5
274	162	161	148	1.5
275	149	150	163	1.5
276	163	162	149	1.5
277	150	151	164	1.5
278	164	163	150	1.5
279	151	152	165	1.5
280	165	164	151	1.5
281	152	153	166	1.5
282	166	165	152	1.5
283	153	154	167	1.5
284	167	166	153	1.5
285	154	155	168	1.5
286	168	167	154	1.5
287	155	156	169	1.5
288	169	168	155	1.5

NODE_COORDINATES = 169
1	0.0	0.0	0.0
2	0.03333333333333333	0.0	0.0
3	0.06666666666666667	0.0	0.0
4	0.1	0.0	0.0
5	0.13333333333333333	0.0	0.0
6	0.16666666666666666	0.0	0.0
7	0.2	0.0	0.0
8	0.23333333333333334	0.0	0.0
9	0.26666666666666666	0.0	0.0
10	0.3	0.0	0.0
11	0.3333333333333333	0.0	0.0
12	0.36666666666666664	0.0	0.0
13	0.4	0.0	0.0
14	0.0	0.049999999999999996	0.0
15	0.03333333333333333	0.049999999999999996	0.0
16	0.06666666666666667	0.049999999999999996	0.0
17	0.1	0.049999999999999996	0.0
18	0.13333333333333333	0.049999999999999996	0.0
19	0.16666666666666666	0.049999999999999996	0.0
20	0.2	0.049999999999999996	0.0
21	0.23333333333333334	0.049999999999999996	0.0
22	0.26666666666666666	0.049999999999999996	0.0
23	0.3	0.049999999999999996	0.0
24	0.3333333333333333	0.049999999999999996	0.0
25	0.36666666666666664	0.049999999999999996	0.0
26	0.4	0.049999999999999996	0.0
27	0.0	0.09999999999999999	0.0
28	0.03333333333333333	0.09999999999999999	0.0
29	0.06666666666666667	0.09999999999999999	0.0
30	0.1	0.09999999999999999	0.0
31	0.13333333333333333	0.09999999999999999	0.0
32	0.16666666666666666	0.09999999999999999	0.0
33	0.2	0.09999999999999999	0.0
34	0.23333333333333334	0.09999999999999999	0.0
35	0.26666666666666666	0.09999999999999999	0.0
36	0.3	0.09999999999999999	0.0
37	0.3333333333333333	0.09999999999999999	0.0
38	0.36666666666666664	0.09999999999999999	0.0
39	0.4	0.09999999999999999	0.0
40	0.0	0.15	0.0
41	0.03333333333333333	0.15	0.0
42	0.06666666666666667	0.15	0.0
43	0.1	0.15	0.0
44	0.13333333333333333	0.15	0.0
45	0.16666666666666666	0.15	0.0
46	0.2	0.15	0.0
47	0.23333333333333334	0.15	0.0
48	0.26666666666666666	0.15	0.0
49	0.3	0.15	0.0
50	0.3333333333333333	0.15	0.0
51	0.36666666666666664	0.15	0.0
52	0.4	0.15	0.0
53	0.0	0.19999999999999998	0.0
54	0.03333333333333333	0.19999999999999998	0.0
55	0.06666666666666667	0.19999999999999998	0.0
56	0.1	0.19999999999999998	0.0
57	0.13333333333333333	0.19999999999999998	0.0
58	0.16666666666666666	0.19999999999999998	0.0
59	0.2	0.19999999999999998	0.0
60	0.23333333333333334	0.19999999999999998	0.0
61	0.26666666666666666	0.19999999999999998	0.0
62	0.3	0.19999999999999998	0.0
63	0.3333333333333333	0.19999999999999998	0.0
64	0.36666666666666664	0.19999999999999998	0.0
65	0.4	0.19999999999999998	0.0
66	0.0	0.24999999999999997	0.0
67	0.03333333333333333	0.24999999999999997	0.0
68	0.06666666666666667	0.24999999999999997	0.0
69	0.1	0.24999999999999997	0.0
70	0.13333333333333333	0.24999999999999997	0.0
71	0.16666666666666666	0.24999999999999997	0.0
72	0.2	0.24999999999999997	0.0
73	0.23333333333333334	0.24999999999999997	0.0
74	0.26666666666666666	0.24999999999999997	0.0
75	0.3	0.24999999999999997	0.0
76	0.3333333333333333	0.24999999999999997	0.0
77	0.36666666666666664	0.24999999999999997	0.0
78	0.4	0.24999999999999997	0.0
79	0.0	0.3	0.0
80	0.03333333333333333	0.3	0.0
81	0.06666666666666667	0.3	0.0
82	0.1	0.3	0.0
83	0.13333333333333333	0.3	0.0
84	0.16666666666666666	0.3	0.0
85	0.2	0.3	0.0
86	0.23333333333333334	0.3	0.0
87	0.26666666666666666	0.3	0.0
88	0.3	0.3	0.0
89	0.3333333333333333	0.3	0.0
90	0.36666666666666664	0.3	0.0
91	0.4	0.3	0.0
92	0.0	0.35	0.0
93	0.03333333333333333	0.35	0.0
94	0.06666666666666667	0.35	0.0
95	0.1	0.35	0.0
96	0.13333333333333333	0.35	0.0
97	0.16666666666666666	0.35	0.0
98	0.2	0.35	0.0
99	0.23333333333333334	0.35	0.0
100	0.26666666666666666	0.35	0.0
101	0.3	0.35	0.0
102	0.3333333333333333	0.35	0.0
103	0.36666666666666664	0.35	0.0
104	0.4	0.35	0.0
105	0.0	0.39999999999999997	0.0
106	0.03333333333333333	0.39999999999999997	0.0
107	0.06666666666666667	0.39999999999999997	0.0
108	0.1	0.39999999999999997	0.0
109	0.13333333333333333	0.39999999999999997	0.0
110	0.16666666666666666	0.39999999999999997	0.0
111	0.2	0.39999999999999997	0.0
112	0.23333333333333334	0.39999999999999997	0.0
113	0.26666666666666666	0.39999999999999997	0.0
114	0.3	0.39999999999999997	0.0
115	0.3333333333333333	0.39999999999999997	0.0
116	0.36666666666666664	0.39999999999999997	0.0
117	0.4	0.39999999999999997	0.0
118	0.0	0.44999999999999996	0.0
119	0.03333333333333333	0.44999999999999996	0.0
120	0.06666666666666667	0.44999999999999996	0.0
121	0.1	0.44999999999999996	0.0
122	0.13333333333333333	0.44999999999999996	0.0
123	0.16666666666666666	0.44999999999999996	0.0
124	0.2	0.44999999999999996	0.0
125	0.23333333333333334	0.44999999999999996	0.0
126	0.26666666666666666	0.44999999999999996	0.0
127	0.3	0.44999999999999996	0.0
128	0.3333333333333333	0.44999999999999996	0.0
129	0.36666666666666664	0.44999999999999996	0.0
130	0.4	0.44999999999999996	0.0
131	0.0	0.49999999999999994	0.0
132	0.03333333333333333	0.49999999999999994	0.0
133	0.06666666666666667	0.49999999999999994	0.0
134	0.1	0.49999999999999994	0.0
135	0.13333333333333333	0.49999999999999994	0.0
136	0.16666666666666666	0.49999999999999994	0.0
137	0.2	0.49999999999999994	0.0
138	0.23333333333333334	0.49999999999999994	0.0
139	0.26666666666666666	0.49999999999999994	0.0
140	0.3	0.49999999999999994	0.0
141	0.3333333333333333	0.49999999999999994	0.0
142	0.36666666666666664	0.49999999999999994	0.0
143	0.4	0.49999999999999994	0.0
144	0.0	0.5499999999999999	0.0
145	0.03333333333333333	0.5499999999999999	0.0
146	0.06666666666666667	0.5499999999999999	0.0
147	0.1	0.5499999999999999	0.0
148	0.13333333333333333	0.5499999999999999	0.0
149	0.16666666666666666	0.5499999999999999	0.0
150	0.2	0.5499999999999999	0.0
151	0.23333333333333334	0.5499999999999999	0.0
152	0.26666666666666666	0.5499999999999999	0.0
153	0.3	0.5499999999999999	0.0
154	0.3333333333333333	0.5499999999999999	0.0
155	0.36666666666666664	0.5499999999999999	0.0
156	0.4	0.5499999999999999	0.0
157	0.0	0.6	0.0
158	0.03333333333333333	0.6	0.0
159	0.06666666666666667	0.6	0.0
160	0.1	0.6	0.0
161	0.13333333333333333	0.6	0.0
162	0.16666666666666666	0.6	0.0
163	0.2	0.6	0.0
164	0.23333333333333334	0.6	0.0
165	0.26666666666666666	0.6	0.0
166	0.3	0.6	0.0
167	0.3333333333333333	0.6	0.0
168	0.36666666666666664	0.6	0.0
169	0.4	0.6	0.0

NODES_WITH_PRESCRIBED_TEMPERATURE = 26
1	0.000
13	180.000
14	0.000
26	180.000
27	0.000
39	180.000
40	0.000
52	180.000
53	0.000
65	180.000
66	0.000
78	180.000
79	0.000
91	180.000
92	0.000
104	180.000
105	0.000
117	180.000
118	0.000
130	180.000
131	0.000
143	180.000
144	0.000
156	180.000
157	0.000
169	180.000

EDGES_WITH_PRESCRIBED_CONVECTION = 0

EDGES_WITH_PRESCRIBED_NON_ZERO_HEAT_FLUX = 0
